student_id,age,gender,graduation_percentage,graduation_stream,prep_months,daily_study_hours,mock_tests_attempted,revision_cycles,attempt_number,ncert_read,standard_books,coaching,online_resources,gs_history,gs_geography,gs_polity,gs_economy,gs_sciencetech,gs_environment,gs_currentaffairs,gs_artculture,gs_total_score,csat_comprehension,csat_logicalreasoning,csat_quantitative,csat_datainterpretation,csat_decisionmaking,csat_total_score,csat_qualified,weekly_quizzes,avg_quiz_score,study_streak_days,test_attendance_percent,target,gs_history_pct,gs_geography_pct,gs_polity_pct,gs_economy_pct,gs_sciencetech_pct,gs_environment_pct,gs_currentaffairs_pct,gs_artculture_pct,csat_comprehension_pct,csat_logicalreasoning_pct,csat_quantitative_pct,csat_datainterpretation_pct,csat_decisionmaking_pct,gs_average_pct,csat_average_pct,overall_score,performance_category,weak_subjects_count,very_weak_subjects,strong_subjects_count,weakest_subject,weakest_subject_score,strongest_subject,strongest_subject_score,study_efficiency,mock_efficiency,subject_variance,consistency_score,improvement_needed,quick_wins_count,estimated_hours_needed,test_readiness,streak_quality,revision_effectiveness,weekly_study_hours,preparation_intensity,csat_risk,overall_risk,qualification_probability,gender_encoded,coaching_encoded,graduation_stream_encoded,target_encoded,has_coaching,regular_quiz_taker,high_mock_tester,consistent_student,ncert_reader,standard_books_user
167,30,Male,67,Arts,13,7.4,17,6,3,1,0,1,1,8.4,13.1,8.7,11.5,10.1,5.7,5.9,11.9,75.2,17.2,16.6,9.3,6.9,7.3,60.4,0,4,57.2,24,81.4,0,33.6,52.4,34.8,46.0,40.4,22.8,23.6,47.6,48.725212464589234,56.271186440677965,30.79470198675497,26.640926640926644,31.601731601731597,37.650000000000006,38.80675182693608,37.99702554808083,Needs Improvement,7,4,0,environment,22.8,geography,52.4,4.523455422390574,2.110945863782268,119.47142857142856,80.79052182341889,32.00297445191917,4,64.00594890383834,69.30000000000001,177.60000000000002,3.4320000000000004,51.800000000000004,96.2,Medium,High,0.30998310286323777,1,1,0,0,1,1,0,0,1,0
168,27,Male,88,Arts,10,4.9,79,8,1,1,1,0,0,12.8,14.7,10.7,9.6,9.9,11.8,13.2,12.6,94.1,31.8,12.2,17.4,11.4,14.4,86.8,1,5,63.7,25,42.8,0,51.2,58.8,42.8,38.4,39.6,47.2,52.8,50.4,90.08498583569407,41.35593220338983,57.615894039735096,44.015444015444025,62.33766233766234,47.65,59.08198368638507,51.079595105915516,Average,4,0,0,economy,38.4,geography,58.8,8.657558492528054,0.6384949388239439,49.29999999999999,92.07319033990417,18.920404894084484,6,37.84080978816897,53.25,122.50000000000001,5.096,34.300000000000004,49.0,Low,Medium,0.5179854885291123,1,0,0,0,1,1,1,0,1,1
169,34,Female,62,Arts,46,11.1,35,0,4,1,1,0,1,9.3,9.2,12.5,12.4,11.7,7.7,16.0,16.5,96.3,16.4,13.8,9.9,7.8,13.1,62.3,0,7,78.0,25,38.6,0,37.2,36.8,50.0,49.6,46.8,30.8,64.0,66.0,46.45892351274787,46.779661016949156,32.78145695364238,30.115830115830118,56.709956709956714,47.65,42.569165661825245,46.12574969854757,Average,5,1,0,environment,30.8,artculture,66.0,3.8120454296320307,1.2812708249596547,160.7057142857143,74.16057589386206,23.874250301452427,3,47.748500602904855,58.3,277.5,0.0,77.7,510.59999999999997,Medium,Medium,0.43578574467172687,0,0,0,0,1,1,0,0,1,1
170,27,Male,75,Arts,42,7.5,24,2,3,1,0,0,0,11.0,10.9,8.0,7.8,10.4,5.6,8.6,5.3,70.1,24.1,21.2,1.0,11.6,6.9,68.0,1,2,44.6,18,53.5,0,44.0,43.6,32.0,31.2,41.6,22.4,34.4,21.2,68.27195467422096,71.86440677966101,3.3112582781456954,44.78764478764479,29.87012987012987,33.8,43.621078877960464,36.74632366338814,Needs Improvement,8,5,0,artculture,21.2,history,44.0,4.3230969015750755,1.4698529465355257,80.00000000000001,87.13702286394185,33.25367633661186,3,66.50735267322372,49.05,135.0,0.892,52.5,315.0,Medium,High,0.29243679105272896,1,0,0,0,1,0,0,0,1,0
171,31,Male,88,Commerce,45,7.3,86,4,1,1,1,0,1,16.2,8.8,15.4,14.1,16.8,12.6,10.5,18.4,109.5,21.7,21.7,15.6,12.0,14.7,83.8,1,4,79.1,22,88.7,1,64.8,35.2,61.6,56.4,67.2,50.4,42.0,73.6,61.47308781869689,73.5593220338983,51.65562913907284,46.33204633204633,63.636363636363626,56.39999999999999,59.331289792015596,57.27938693760467,Average,2,0,0,geography,35.2,artculture,73.6,6.901130956337911,0.658383757903502,171.83999999999995,72.37032511174712,12.72061306239533,3,25.44122612479066,83.9,160.6,3.1639999999999997,51.1,328.5,Low,Low,0.6189968314859611,1,0,1,1,1,1,1,0,1,1
172,29,Female,58,Arts,24,9.1,75,2,2,1,1,0,1,18.4,15.2,12.8,13.0,17.1,17.3,6.8,10.5,111.0,20.9,12.9,16.7,15.0,10.9,77.9,1,7,90.9,33,42.4,1,73.6,60.8,51.2,52.0,68.4,69.2,27.2,42.0,59.20679886685553,43.728813559322035,55.298013245033104,57.91505791505792,47.18614718614719,55.55,52.666966154483156,54.685089846344944,Average,2,1,0,currentaffairs,27.2,history,73.6,5.414365331321282,0.7195406558729598,246.23714285714286,60.408215767253616,15.314910153655056,3,30.629820307310112,66.65,300.3,1.818,63.699999999999996,218.39999999999998,Low,Medium,0.5774561604204118,0,0,0,1,1,1,1,1,1,1
173,30,Male,79,Arts,22,7.6,97,0,5,1,1,1,0,8.3,12.0,12.2,14.1,15.8,11.0,9.0,14.1,95.0,24.8,18.3,17.9,12.1,18.8,91.7,1,2,82.0,19,53.7,0,33.2,48.0,48.8,56.4,63.2,44.0,36.0,56.4,70.25495750708217,62.03389830508475,59.27152317880794,46.71814671814672,81.38528138528139,48.25,63.93276141888059,52.954828425664175,Average,5,1,0,history,33.2,sciencetech,63.2,6.157538189030718,0.540355392098614,107.3342857142857,82.74201921177513,17.045171574335825,5,34.09034314867165,67.85,144.4,0.0,53.199999999999996,167.2,Low,Medium,0.5490885051141177,1,1,0,0,1,0,1,0,1,1
174,30,Male,69,Medical,10,9.0,35,6,1,1,1,0,1,9.8,17.0,12.2,14.4,16.5,14.1,8.8,16.6,107.2,20.0,11.9,17.7,7.6,12.2,72.2,1,5,50.5,29,50.0,1,39.2,68.0,48.8,57.6,66.0,56.4,35.2,66.4,56.657223796033996,40.33898305084746,58.609271523178805,29.343629343629345,52.81385281385281,54.7,47.55259210550848,52.555777631652546,Average,3,0,0,currentaffairs,35.2,geography,68.0,5.255577763165254,1.4598827119903486,158.29714285714286,74.54784338406553,17.444222368347454,3,34.88844473669491,50.25,261.0,3.0300000000000002,63.0,90.0,Medium,Medium,0.5424935406870898,1,0,3,1,1,1,0,0,1,1
175,32,Female,58,Engineering,31,4.1,66,6,1,1,1,0,0,14.6,13.3,13.3,11.2,14.2,18.8,13.0,9.6,106.3,16.1,17.8,8.2,7.3,9.8,57.6,0,10,44.8,36,54.9,0,58.4,53.2,53.2,44.8,56.8,75.2,52.0,38.4,45.60906515580737,60.33898305084746,27.1523178807947,28.185328185328185,42.42424242424242,54.0,40.741987339404034,50.02259620182121,Average,2,0,1,artculture,38.4,environment,75.2,9.808352196435532,0.746605913460018,115.70285714285717,81.39645992493533,19.97740379817879,6,39.95480759635758,49.849999999999994,147.6,2.6879999999999997,28.699999999999996,127.1,Medium,Medium,0.5003766032924686,0,0,2,0,1,1,1,1,1,1
176,33,Male,66,Engineering,42,10.3,8,9,2,0,0,0,0,13.3,14.8,10.2,11.2,15.0,13.5,7.3,9.6,95.5,20.3,19.0,12.1,12.3,8.5,72.6,1,9,67.0,34,80.0,0,53.2,59.2,40.8,44.8,60.0,54.0,29.2,38.4,57.50708215297451,64.40677966101694,40.06622516556291,47.490347490347496,36.79653679653679,47.449999999999996,49.25339425328773,47.99101827598631,Average,4,1,0,currentaffairs,29.2,sciencetech,60.0,4.2469927677863994,5.332335363998479,119.6771428571429,80.75744559649759,22.008981724013687,5,44.01796344802737,73.5,350.20000000000005,6.03,72.10000000000001,432.6,Medium,Medium,0.46656693266976923,1,0,2,0,1,1,0,1,0,0
177,23,Male,86,Engineering,28,11.9,60,7,4,0,0,1,1,15.1,12.9,17.9,22.2,18.1,9.6,20.0,11.3,127.7,25.8,18.8,18.1,13.9,16.6,94.5,1,6,92.6,16,58.4,1,60.4,51.6,71.6,88.8,72.4,38.4,80.0,45.2,73.08781869688387,63.72881355932204,59.933774834437095,53.66795366795367,71.86147186147186,63.54999999999999,64.4559665240137,63.8217899572041,Good,2,0,2,environment,38.4,economy,88.8,4.947425578077837,1.0462588517574443,310.4657142857142,50.08108269516123,6.178210042795897,2,12.356420085591793,75.5,190.4,6.481999999999999,83.3,333.2,Low,Low,0.7153380034801656,1,1,2,1,1,1,1,0,0,0
178,27,Female,86,Commerce,32,9.0,52,4,6,1,1,1,1,13.4,16.1,15.3,13.7,13.3,16.8,8.5,15.1,114.4,31.8,19.1,17.4,15.2,13.1,95.2,1,3,85.0,14,83.2,1,53.6,64.4,61.2,54.8,53.2,67.2,34.0,60.4,90.08498583569407,64.7457627118644,57.615894039735096,58.68725868725869,56.709956709956714,56.099999999999994,65.5687715969018,58.94063147907053,Average,1,1,0,currentaffairs,34.0,environment,67.2,5.894063147907053,1.112087386397557,105.90857142857146,82.97125584002131,11.059368520929468,3,22.118737041858935,84.1,126.0,3.4,63.0,288.0,Low,Low,0.6447502796257482,0,1,1,1,1,0,1,0,1,1
179,21,Male,82,Arts,19,12.2,17,9,2,1,1,1,1,13.1,12.6,16.5,12.3,11.9,12.3,19.9,18.5,117.1,20.7,13.9,0.0,13.7,11.6,59.5,0,10,71.0,24,74.8,0,52.4,50.4,66.0,49.2,47.6,49.2,79.6,74.0,58.640226628895185,47.11864406779661,0.0,52.8957528957529,50.21645021645021,58.55,41.77421476177898,53.517264428533686,Average,3,0,1,sciencetech,47.6,currentaffairs,79.6,4.054338214282855,2.9731813571407604,162.3285714285714,73.89964121481631,16.482735571466314,5,32.96547114293263,72.9,292.79999999999995,6.39,85.39999999999999,231.79999999999998,Medium,Medium,0.5583539461458543,1,1,0,0,1,1,0,0,1,1
180,24,Male,67,Science,22,5.3,42,4,6,1,1,1,1,15.0,14.3,14.3,8.8,9.6,8.1,14.9,7.8,90.2,17.0,8.8,12.0,18.6,7.1,63.2,0,1,47.9,8,55.3,0,60.0,57.2,57.2,35.2,38.4,32.4,59.6,31.2,48.158640226628904,29.830508474576273,39.735099337748345,71.81467181467183,30.735930735930733,46.400000000000006,44.054970117911225,45.69649103537337,Average,4,2,0,artculture,31.2,history,60.0,7.253411275456091,1.0627090938458923,172.70857142857147,72.23066993141276,24.30350896462663,3,48.60701792925326,51.599999999999994,42.4,1.916,37.1,116.6,Medium,Medium,0.4287628208312571,1,1,4,0,1,0,0,0,1,1
181,33,Male,85,Commerce,18,7.9,34,4,1,1,1,1,1,11.6,10.0,12.7,10.7,13.0,6.3,10.6,12.0,86.5,24.0,15.4,6.1,17.3,11.9,76.9,1,11,79.3,17,60.3,0,46.4,40.0,50.8,42.8,52.0,25.2,42.4,48.0,67.98866855524079,52.20338983050847,20.198675496688743,66.7953667953668,51.515151515151516,43.449999999999996,51.74025043859126,45.93707513157737,Average,6,1,0,environment,25.2,sciencetech,52.0,5.16146911590757,1.3124878609022106,71.86,88.44583078753577,24.062924868422627,7,48.125849736845254,69.8,134.3,3.1719999999999997,55.300000000000004,142.20000000000002,Low,Medium,0.4326955715190711,1,1,1,0,1,1,0,0,1,1
182,24,Female,68,Arts,45,8.6,62,0,4,1,0,1,1,14.5,13.4,15.4,8.4,18.4,15.8,6.7,16.2,106.7,19.7,15.0,17.4,9.2,14.7,80.4,1,2,84.7,21,79.3,1,58.0,53.6,61.6,33.6,73.6,63.2,26.8,64.8,55.80736543909348,50.847457627118644,57.615894039735096,35.521235521235525,63.636363636363626,54.4,52.68566325270926,53.88569897581277,Average,2,2,0,currentaffairs,26.8,sciencetech,73.6,5.613093643313831,0.8553285551716313,259.15428571428566,58.331304351820805,16.114301024187228,2,32.228602048374455,82.0,180.6,0.0,60.199999999999996,387.0,Low,Medium,0.564401910143181,0,1,0,1,1,0,1,0,1,0
183,34,Male,74,Commerce,9,8.5,97,9,3,1,1,1,1,15.4,11.9,10.1,10.4,19.4,16.9,13.5,17.4,113.2,22.9,21.4,6.5,6.4,11.3,71.7,1,6,91.4,11,67.4,1,61.6,47.6,40.4,41.6,77.6,67.6,54.0,69.6,64.87252124645893,72.54237288135593,21.523178807947023,24.710424710424714,48.917748917748916,57.5,46.51324931278711,54.20397479383613,Average,3,0,1,polity,40.4,sciencetech,77.6,5.705681557245908,0.5531017836105727,189.24571428571423,69.57170880057333,15.796025206163868,4,31.592050412327737,79.4,93.5,8.226,59.5,76.5,Medium,Medium,0.5696111876525831,1,1,1,1,1,1,1,0,1,1
184,25,Male,72,Arts,18,7.4,77,4,1,1,0,0,1,10.0,11.8,11.6,10.5,16.6,18.7,8.9,10.0,99.0,24.7,18.8,18.4,11.0,11.8,87.6,1,5,73.7,19,90.8,0,40.0,47.2,46.4,42.0,66.4,74.8,35.6,40.0,69.97167138810198,63.72881355932204,60.9271523178808,42.47104247104247,51.082251082251084,49.050000000000004,57.63618616371967,51.6258558491159,Average,6,0,0,currentaffairs,35.6,environment,74.8,6.145935220132845,0.6618699467835372,195.56285714285715,68.55599299886529,18.3741441508841,5,36.7482883017682,82.25,140.6,2.948,51.800000000000004,133.20000000000002,Low,Medium,0.5270710989922865,1,0,0,0,1,1,1,0,1,0
185,27,Female,83,Arts,47,6.9,3,5,2,1,0,1,0,16.1,19.0,10.2,8.0,7.4,9.7,6.0,10.6,87.3,11.0,17.2,17.5,9.0,10.5,56.8,0,9,68.3,26,95.3,0,64.4,76.0,40.8,32.0,29.6,38.8,24.0,42.4,31.1614730878187,58.30508474576271,57.94701986754966,34.74903474903475,45.45454545454545,43.49999999999999,45.52343158094226,44.10702947428267,Needs Improvement,6,3,1,currentaffairs,24.0,geography,76.0,5.583168287883882,11.026757368570667,318.48,48.79248802135253,25.89297052571733,2,51.78594105143466,81.8,179.4,3.4149999999999996,48.300000000000004,324.3,Medium,Medium,0.40302787271592094,0,1,0,0,1,1,0,0,1,0
186,27,Female,60,Science,29,5.0,92,0,3,1,1,0,0,13.0,13.4,19.1,14.5,15.3,11.2,10.9,14.1,112.4,15.7,18.1,0.8,4.1,11.1,50.1,0,9,74.1,30,80.2,0,52.0,53.6,76.4,58.0,61.2,44.8,43.6,56.4,44.47592067988669,61.35593220338984,2.6490066225165565,15.83011583011583,48.051948051948045,55.75,34.47258467757139,49.36677540327142,Average,2,0,1,currentaffairs,43.6,polity,76.4,8.227795900545237,0.5308255419706605,106.83142857142863,82.82287221091606,20.63322459672858,6,41.26644919345716,77.15,150.0,0.0,35.0,145.0,Medium,Medium,0.48944782376423074,0,0,4,0,1,1,1,1,1,1
187,33,Male,86,Commerce,25,7.3,40,6,5,1,1,1,1,20.0,12.7,15.1,10.2,11.2,11.1,8.9,17.7,106.4,16.9,13.8,15.8,17.1,14.0,77.7,1,7,91.9,24,99.2,1,80.0,50.8,60.4,40.8,44.8,44.4,35.6,70.8,47.875354107648725,46.779661016949156,52.317880794701985,66.02316602316604,60.60606060606061,53.45,54.72042450970531,53.831127352911594,Average,4,0,1,currentaffairs,35.6,history,80.0,6.485677994326697,1.3129543256807705,242.37428571428572,61.029313806108995,16.168872647088406,4,32.33774529417681,95.55000000000001,175.2,5.514,51.1,182.5,Low,Medium,0.5635072639044781,1,1,1,1,1,1,0,0,1,1
188,31,Male,83,Science,26,5.4,44,0,3,1,1,1,1,7.3,2.8,7.9,6.4,6.6,6.1,6.9,15.4,60.6,16.9,20.3,11.7,13.1,9.3,72.9,1,9,74.5,29,71.8,0,29.2,11.2,31.6,25.6,26.4,24.4,27.6,61.6,47.875354107648725,68.8135593220339,38.741721854304636,50.57915057915058,40.25974025974026,29.7,49.25390522457562,35.566171567372685,Needs Improvement,7,7,0,geography,11.2,artculture,61.6,5.557214307401981,0.7903593681638375,203.41714285714286,67.29312427932874,34.433828432627315,0,68.86765686525463,73.15,156.60000000000002,0.0,37.800000000000004,140.4,Medium,High,0.27642688777402025,1,1,4,0,1,1,0,0,1,1
189,33,Male,56,Commerce,11,9.6,49,1,2,0,1,1,0,12.5,10.0,10.6,14.1,8.2,14.0,8.1,14.0,90.9,26.1,9.0,4.4,14.5,12.8,63.9,0,7,54.2,12,32.8,0,50.0,40.0,42.4,56.4,32.8,56.0,32.4,56.0,73.93767705382437,30.508474576271187,14.569536423841061,55.98455598455598,55.41125541125541,45.75,46.0822998899496,45.84968996698488,Average,4,2,0,currentaffairs,32.4,economy,56.4,4.325442449715555,0.9169937993396977,104.54571428571431,83.19038584337487,24.150310033015117,6,48.300620066030234,43.5,115.19999999999999,0.542,67.2,105.6,Medium,Medium,0.4312661062927454,1,1,1,0,1,1,0,0,0,1
190,24,Female,77,Arts,37,5.9,78,1,3,0,0,1,1,7.4,12.5,14.3,11.7,18.2,23.6,8.1,9.2,106.7,23.5,20.5,3.7,12.5,6.3,68.0,1,4,75.0,35,65.3,1,29.6,50.0,57.2,46.8,72.8,94.4,32.4,36.8,66.57223796033995,69.49152542372882,12.251655629139075,48.262548262548265,27.27272727272727,52.50000000000001,44.77013890969667,50.181041672909004,Average,4,2,1,history,29.6,environment,94.4,7.272614735204203,0.6352030591507469,486.20571428571435,21.824337671525484,19.818958327090996,3,39.63791665418199,70.15,206.5,0.75,41.300000000000004,218.3,Medium,Medium,0.503017324587056,0,1,0,1,1,1,1,1,0,0
191,33,Male,73,Arts,22,4.1,27,4,2,1,0,0,0,10.1,7.9,8.7,20.2,6.2,5.3,12.9,15.0,86.8,22.0,13.4,12.7,10.2,15.0,69.1,1,2,88.4,24,46.1,0,40.4,31.6,34.8,80.8,24.8,21.2,51.6,60.0,62.3229461756374,45.42372881355932,42.05298013245033,39.38223938223938,64.93506493506493,43.15,50.82339188779027,45.45201756633708,Average,5,4,1,environment,21.2,economy,80.8,8.912160307124918,1.6232863416548955,400.29428571428565,35.63779693953023,24.547982433662924,2,49.09596486732585,67.25,98.39999999999999,3.536,28.699999999999996,90.19999999999999,Low,Medium,0.4247756897076484,1,0,0,0,1,0,0,0,1,0
192,27,Male,85,Engineering,39,8.3,41,9,1,1,1,0,1,18.2,21.1,11.3,8.1,17.0,16.5,11.6,12.9,116.4,24.7,10.5,16.0,10.1,15.7,79.1,1,3,71.2,12,53.4,1,72.8,84.4,45.2,32.4,68.0,66.0,46.4,51.6,69.97167138810198,35.59322033898305,52.980132450331126,38.996138996138995,67.96536796536796,58.349999999999994,53.10130622778463,56.77539186833538,Average,3,1,1,economy,32.4,geography,84.4,6.104880846057568,1.3517950444841758,296.24857142857155,52.36701748905496,13.224608131664617,3,26.449216263329234,62.3,99.60000000000001,6.408,58.10000000000001,323.70000000000005,Low,Low,0.6110416347682085,1,0,2,1,1,0,0,0,1,1
193,31,Female,59,Commerce,44,8.6,79,6,4,1,0,0,0,8.8,14.9,15.2,14.3,13.7,14.0,14.3,9.9,105.4,23.1,17.7,13.1,9.7,13.9,74.2,1,5,67.6,12,64.3,1,35.2,59.6,60.8,57.2,54.8,56.0,57.2,39.6,65.43909348441927,60.0,43.377483443708606,37.45173745173745,60.17316017316017,52.550000000000004,53.2882949106051,52.771488473181535,Average,2,0,0,history,35.2,polity,60.8,5.4970300492897435,0.6596436059147692,92.38571428571427,85.14555836805572,17.228511526818465,5,34.45702305363693,65.94999999999999,103.19999999999999,4.055999999999999,60.199999999999996,378.4,Low,Medium,0.5460605128883076,0,0,1,1,1,1,1,0,1,0
194,23,Female,73,Arts,19,11.0,75,0,5,1,1,1,1,13.2,16.8,12.4,19.1,16.1,14.7,15.2,14.0,121.5,14.9,19.4,15.6,6.2,6.0,64.5,0,4,80.3,8,50.7,0,52.8,67.2,49.6,76.4,64.4,58.8,60.8,56.0,42.20963172804533,65.76271186440678,51.65562913907284,23.938223938223942,25.97402597402597,60.75,41.90804452875497,55.09741335862649,Average,1,0,1,polity,49.6,economy,76.4,4.5914511132188744,0.7249659652450854,73.3914285714286,88.19959665378838,14.90258664137351,4,29.80517328274702,65.5,88.0,0.0,77.0,209.0,Medium,Low,0.5841486339196901,0,1,0,0,1,1,1,0,1,1
195,26,Male,88,Engineering,33,8.5,68,9,4,1,0,1,1,13.8,15.8,18.7,14.2,15.9,18.2,14.5,19.8,133.3,29.9,17.2,16.2,19.8,14.6,100.0,1,2,76.4,27,51.7,1,55.2,63.2,74.8,56.8,63.6,72.8,58.0,79.2,84.70254957507083,58.30508474576271,53.64238410596026,76.44787644787645,63.203463203463194,65.45,67.26027161562669,65.993081484688,Good,0,0,1,history,55.2,artculture,79.2,6.946640156282948,0.9564214707925798,82.05428571428571,86.80671998676951,4.006918515311995,3,8.01383703062399,64.05000000000001,229.5,6.876,59.5,280.5,Low,Low,0.7438746244572767,1,1,2,1,1,0,1,0,1,0
196,32,Female,64,Arts,10,7.0,97,0,4,1,1,1,0,9.5,12.4,8.8,9.5,11.5,7.8,11.3,13.5,84.7,15.6,12.5,0.0,6.2,17.0,50.6,0,2,43.1,23,58.1,0,38.0,49.6,35.2,38.0,46.0,31.2,45.2,54.0,44.19263456090652,42.3728813559322,0.0,23.938223938223942,73.59307359307358,42.15,36.81936268962725,40.55080880688817,Needs Improvement,7,1,0,environment,31.2,artculture,54.0,5.068851100861021,0.4137837633355936,60.385714285714286,90.29074922247896,29.44919119311183,4,58.89838238622366,50.6,161.0,0.0,49.0,70.0,Medium,Medium,0.3475227642082011,0,1,0,0,1,0,1,0,1,1
197,22,Male,79,Science,17,10.2,0,0,4,1,0,1,1,9.9,7.2,6.5,11.7,11.6,9.6,10.2,8.4,75.1,17.8,14.1,17.7,13.0,10.8,74.3,1,3,79.9,20,50.1,0,39.6,28.8,26.0,46.8,46.4,38.4,40.8,33.6,50.42492917847026,47.79661016949153,58.609271523178805,50.19305019305019,46.75324675324675,37.550000000000004,50.75542156348751,41.51162646904625,Needs Improvement,8,3,0,polity,26.0,economy,46.8,3.7063952204505584,41.51162646904625,57.84857142857141,90.69868935450825,28.48837353095375,3,56.9767470619075,65.0,204.0,0.0,71.39999999999999,173.39999999999998,Low,Medium,0.36218536335227064,1,1,4,0,1,0,0,0,1,0
198,30,Female,56,Arts,33,8.2,38,5,2,1,0,1,1,16.1,11.2,18.7,13.0,13.1,15.9,11.8,15.3,114.7,20.1,5.7,16.4,10.0,10.9,63.1,0,1,62.4,29,41.9,0,64.4,44.8,74.8,52.0,52.4,63.6,47.2,61.2,56.94050991501417,19.322033898305087,54.3046357615894,38.61003861003861,47.18614718614719,57.55,43.27267307421889,53.266801922265664,Average,2,0,0,geography,44.8,polity,74.8,5.789869774159312,1.3658154339042479,103.06000000000002,83.4292697044731,16.733198077734336,4,33.46639615546867,52.15,237.79999999999998,3.12,57.39999999999999,270.59999999999997,Medium,Medium,0.5542325090587701,0,1,0,0,1,0,0,0,1,0
199,33,Male,65,Commerce,32,4.4,95,1,2,0,1,1,0,11.1,14.6,10.9,5.4,7.7,12.7,10.7,14.9,89.3,20.3,4.6,5.1,13.1,6.3,46.4,0,4,91.7,18,83.6,0,44.4,58.4,43.6,21.6,30.8,50.8,42.8,59.6,57.50708215297451,15.593220338983048,16.887417218543046,50.57915057915058,27.27272727272727,44.00000000000001,33.5679195124757,40.870375853742715,Needs Improvement,5,2,0,economy,21.6,artculture,59.6,7.568588121063465,0.42573308180981995,167.81714285714284,73.0171491048746,29.129624146257285,6,58.25924829251457,87.65,79.2,0.917,30.800000000000004,140.8,Medium,Medium,0.35236912733562437,1,1,1,0,1,1,1,0,0,1
200,34,Male,85,Commerce,22,8.4,89,0,5,1,1,1,0,13.7,11.5,9.4,9.3,11.4,13.6,14.2,13.3,97.5,24.0,22.7,5.7,14.5,7.8,75.8,1,4,93.4,21,57.7,0,54.8,46.0,37.6,37.2,45.6,54.4,56.8,53.2,67.98866855524079,76.94915254237287,18.874172185430467,55.98455598455598,33.76623376623376,48.2,50.712556606766775,48.95376698203003,Average,4,0,0,economy,37.2,currentaffairs,56.8,5.207847551279791,0.5439307442447782,60.84571428571426,90.21678710394664,21.046233017969968,6,42.092466035939935,75.55000000000001,176.4,0.0,58.800000000000004,184.8,Low,Medium,0.4825698487961344,1,1,1,0,1,1,1,0,1,1
201,29,Female,69,Arts,41,11.4,16,5,2,1,0,1,0,13.9,14.8,12.6,8.9,11.3,14.6,11.3,12.5,99.5,15.6,12.2,16.1,7.5,13.0,66.8,1,7,64.7,29,88.2,0,55.6,59.2,50.4,35.6,45.2,58.4,45.2,50.0,44.19263456090652,41.35593220338983,53.3112582781457,28.95752895752896,56.27705627705627,49.949999999999996,44.818882055405446,48.41066461662163,Average,3,0,0,economy,35.6,geography,59.2,3.904085856179164,2.8476861539189193,62.87714285714285,89.89015936309887,21.58933538337837,7,43.17867076675674,76.45,330.6,3.2350000000000003,79.8,467.40000000000003,Medium,Medium,0.47353583088498663,0,1,0,0,1,1,0,0,1,0
202,25,Male,63,Engineering,14,7.3,90,1,6,0,1,1,1,11.5,9.6,8.5,15.1,11.1,12.9,7.2,9.1,83.3,19.0,21.2,14.9,10.0,8.0,72.5,1,6,93.3,22,91.8,0,46.0,38.4,34.0,60.4,44.4,51.6,28.8,36.4,53.8243626062323,71.86440677966101,49.337748344370866,38.61003861003861,34.63203463203463,42.5,49.65371819446748,44.64611545834024,Needs Improvement,6,2,0,currentaffairs,28.8,economy,60.4,5.3790500552217155,0.4906166533883543,104.72,83.1623629288999,25.35388454165976,3,50.70776908331952,92.55,160.6,0.9329999999999999,51.1,102.2,Medium,Medium,0.411703985938474,1,1,2,0,1,1,1,0,0,1
203,26,Male,77,Science,19,6.6,87,5,2,1,1,0,1,10.0,11.6,9.9,14.9,16.7,18.8,11.3,15.4,107.2,26.1,22.0,15.3,18.6,10.6,93.9,1,1,57.1,16,82.6,1,40.0,46.4,39.6,59.6,66.8,75.2,45.2,61.6,73.93767705382437,74.57627118644068,50.66225165562914,71.81467181467183,45.887445887445885,54.3,63.375663519602384,57.02269905588071,Average,4,0,1,polity,39.6,environment,75.2,7.502986717879041,0.6479852165440989,177.17714285714285,71.5121807799558,12.977300944119293,4,25.954601888238585,69.85,105.6,2.8550000000000004,46.199999999999996,125.39999999999999,Low,Low,0.6149528815350475,1,0,4,1,1,0,1,0,1,1
204,32,Female,73,Arts,44,5.2,34,9,2,1,1,1,0,17.4,15.5,16.8,11.7,13.1,15.9,15.7,15.5,121.3,20.0,22.6,15.2,10.2,12.9,79.1,1,4,77.5,36,57.8,1,69.6,62.0,67.2,46.8,52.4,63.6,62.8,62.0,56.657223796033996,76.61016949152543,50.331125827814574,39.38223938223938,55.84415584415584,60.800000000000004,55.764982868353854,59.28949486050615,Average,1,0,0,economy,46.8,history,69.6,9.56282175169454,1.6939855674430329,57.09714285714286,90.81950946117908,10.710505139493847,2,21.421010278987694,67.65,187.20000000000002,6.9750000000000005,36.4,228.8,Low,Low,0.6500592498235259,0,1,0,1,1,1,0,1,1,1
205,32,Female,63,Arts,32,5.3,45,7,2,1,1,0,1,13.5,10.1,7.4,10.8,11.8,14.6,12.2,12.5,94.9,24.6,11.7,9.5,16.4,13.8,77.8,1,5,44.1,21,80.5,0,54.0,40.4,29.6,43.2,47.2,58.4,48.8,50.0,69.68838526912182,39.66101694915254,31.456953642384107,63.32046332046332,59.74025974025974,46.449999999999996,52.7734157842763,48.347024735282886,Average,5,1,0,polity,29.6,environment,58.4,7.674130910362363,1.0510222768539759,78.51142857142857,87.37636611708065,21.652975264717114,7,43.30595052943423,62.3,111.3,3.087,37.1,169.6,Low,Medium,0.47247825788061876,0,0,0,0,1,1,0,0,1,1
